track_artist,n_tracks,n_albums,playlist_reach,n_genres,n_subgenres,avg_popularity,max_popularity,std_popularity,latest_release,dominant_genre,dominant_subgenre,avg_danceability,avg_energy,avg_loudness,avg_speechiness,avg_acousticness,avg_instrumentalness,avg_liveness,avg_valence,avg_tempo,days_since_release,recency_score,campaign_lift_score,relevance_grade,artist_id
8Ball,7,4,3,1,1,31.571428571428573,47,9.431456989902513,2004-11-16,rap,southern hip hop,0.8131428571428572,0.617,-6.915142857142857,0.2912857142857143,0.08521428571428571,0.0005834785714285714,0.2537857142857143,0.6097142857142857,105.77928571428572,5543,0.06178063642518619,0.020201510684477952,4,8Ball
8Ball & MJG,10,4,4,1,1,36.1,50,7.922541679705237,2015-03-03,rap,southern hip hop,0.8154,0.6106,-9.2703,0.24543999999999996,0.0365486,0.0028099600000000002,0.19592,0.5457,134.8179,1784,0.16984644020474637,-0.6867806000674177,2,8Ball & MJG
A Banca Records,2,2,1,1,1,56.0,69,18.384776310850235,2019-06-28,r&b,hip pop,0.87,0.3615,-13.267,0.3795,0.4565,4.9100000000000004e-06,0.1033,0.373,124.0605,206,0.6392294220665499,0.4839504304791922,7,A Banca Records
A Boogie Wit da Hoodie,15,8,9,3,5,70.73333333333333,85,14.892311854811272,2019-11-15,rap,hip hop,0.6884666666666667,0.6489333333333334,-5.3582,0.178,0.17542,4.5933333333333334e-07,0.12746666666666667,0.5238666666666667,118.727,66,0.8468677494199537,1.5516946760700743,9,A Boogie Wit da Hoodie
A Flock Of Seagulls,6,4,5,2,3,37.0,58,18.665476152512156,2008-08-19,pop,electropop,0.5333333333333333,0.7616666666666667,-8.8805,0.04065,0.02018033333333333,0.4096416666666667,0.3254,0.6585,149.44816666666668,4171,0.0804673721340388,-0.34607662250499893,3,A Flock Of Seagulls
A Great Big World,2,1,2,2,2,78.0,78,0.0,2014-01-17,pop,dance pop,0.407,0.147,-8.822,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,2194,0.1426338413442751,0.5793016361010511,6,A Great Big World
A Perfect Circle,3,3,3,1,1,42.666666666666664,65,36.96394639825858,2018-02-05,rock,hard rock,0.36633333333333334,0.8246666666666668,-5.322,0.0631,0.0005080666666666666,0.32856666666666673,0.15686666666666668,0.3473333333333333,115.50666666666666,714,0.3382761816496756,-0.28481726487265824,4,A Perfect Circle
A R I Z O N A,11,8,8,2,4,53.0,72,12.884098726725126,2020-01-02,pop,indie poptimism,0.7173636363636363,0.5955454545454546,-8.252545454545453,0.06491818181818182,0.23980909090909092,0.09741962727272728,0.11692727272727273,0.36327272727272725,106.54145454545456,18,0.9530026109660574,1.4457926601206679,8,A R I Z O N A
A Tribe Called Quest,7,5,5,2,4,17.285714285714285,69,29.926099454680497,2008-04-01,r&b,neo soul,0.8524285714285714,0.5281428571428571,-10.224571428571428,0.2957142857142857,0.16245714285714286,0.18159485714285714,0.146,0.7071428571428572,97.35028571428572,4311,0.07805816937553466,-0.7186111416860659,3,A Tribe Called Quest
A$AP Ferg,9,7,7,2,6,44.0,77,24.76893215300167,2019-08-16,rap,hip hop,0.7284444444444444,0.7147777777777777,-5.337,0.16353333333333334,0.10226666666666666,0.01711111111111111,0.23299999999999998,0.459,136.58866666666665,157,0.6992337164750957,0.8222846381444208,7,A$AP Ferg
A$AP Mob,3,3,2,2,2,57.333333333333336,65,7.094598884597588,2017-05-22,rap,southern hip hop,0.7383333333333333,0.753,-5.922666666666667,0.23900000000000002,0.4626666666666666,0.000126,0.11170000000000001,0.403,126.69366666666667,973,0.2727952167414051,0.8905198412592663,7,A$AP Mob
A$AP Rocky,18,6,12,4,8,60.55555555555556,82,27.00810819914516,2019-08-28,rap,southern hip hop,0.7645,0.670611111111111,-6.6917222222222215,0.17305555555555557,0.14536722222222223,0.022753747777777777,0.15705000000000002,0.45521111111111107,116.1285,145,0.7156862745098039,0.25621282268506107,5,A$AP Rocky
A.B. Quintanilla III Y Los Kumbia Kings,2,2,1,1,1,48.5,50,2.1213203435596424,2007-01-01,latin,latin pop,0.835,0.863,-5.2935,0.1038,0.06705,3.18e-06,0.45699999999999996,0.9059999999999999,111.98150000000001,4767,0.0711223694466095,-0.08469927032246377,4,A.B. Quintanilla III Y Los Kumbia Kings
ABG Neal,2,1,2,2,2,46.0,46,0.0,2019-11-20,edm,gangster rap,0.83,0.791,-6.841,0.362,0.136,0.0,0.116,0.964,105.264,61,0.8568075117370891,0.210454540274016,6,ABG Neal
AC/DC,28,8,13,2,6,74.89285714285714,83,7.553950576497651,1995-09-22,rock,classic rock,0.5040714285714286,0.8175,-5.150392857142857,0.08963928571428571,0.04605346428571429,0.047921269642857145,0.19811428571428571,0.53675,135.8797857142857,8886,0.039455194033077505,0.7581124872028769,8,AC/DC
AIELLO,2,2,1,1,1,57.5,62,6.363961030678928,2019-09-06,r&b,hip pop,0.671,0.503,-7.52,0.07189999999999999,0.4975,0.0,0.093,0.551,78.42699999999999,136,0.7285429141716566,0.057525140079459774,6,AIELLO
AJ Mitchell,9,6,7,2,4,63.55555555555556,78,11.490334102095455,2019-11-22,pop,post-teen pop,0.6976666666666667,0.7144444444444444,-6.036,0.0552,0.17091111111111112,2.8675555555555555e-05,0.09916666666666667,0.4093333333333333,125.32544444444446,59,0.8608490566037735,2.3932870633232106,9,AJ Mitchell
AJ Tracey,5,4,3,2,2,68.4,77,9.370165420097981,2019-10-31,rap,hip hop,0.8804000000000001,0.7086,-8.9206,0.2424,0.056786,0.0,0.12562,0.5314,130.97959999999998,81,0.8183856502242152,0.5443556530466316,6,AJ Tracey
AJÉ,2,1,1,1,1,0.0,0,0.0,2017-06-09,rap,gangster rap,0.6675,0.5345,-10.5155,0.42200000000000004,0.1995,1.025e-06,0.10255,0.3115,140.47050000000002,955,0.27651515151515155,-0.7816356021916828,2,AJÉ
AK Ausserkontrolle,13,3,2,1,1,46.53846153846154,56,5.547001962252292,2017-05-05,rap,gangster rap,0.6663076923076924,0.7475384615384615,-6.459076923076923,0.32814615384615387,0.18891000000000002,0.0006590084615384616,0.17376153846153847,0.41607692307692307,118.44153846153846,990,0.26937269372693723,-1.3557140435885084,1,AK Ausserkontrolle
ALESSIA RAISI,2,1,2,2,2,35.0,35,0.0,2019-11-01,edm,big room,0.588,0.587,-7.763,0.0323,0.0122,2.4e-05,0.244,0.397,123.018,80,0.8202247191011236,-0.5039566229916923,3,ALESSIA RAISI
ANG,3,3,2,1,1,35.666666666666664,42,5.686240703077328,2019-09-27,edm,big room,0.6136666666666667,0.899,-4.412333333333334,0.09856666666666668,0.028499999999999998,0.14875666666666668,0.26266666666666666,0.16246666666666668,128.002,115,0.7604166666666667,0.13107906848170206,5,ANG
ANNA,2,2,1,1,1,29.5,34,6.363961030678928,2018-04-13,edm,progressive electro house,0.6970000000000001,0.8734999999999999,-10.766,0.0466,0.056400000000000006,0.9225000000000001,0.10650000000000001,0.10035,125.005,647,0.3606719367588933,-0.3124014481147499,4,ANNA
APEK,2,2,2,1,2,26.0,30,5.656854249492381,2018-12-07,edm,big room,0.5325,0.7315,-6.038,0.07064999999999999,0.052750000000000005,0.0,0.2835,0.35050000000000003,111.97200000000001,409,0.4715762273901809,-0.06320447992195355,5,APEK
ARASHI,3,2,2,2,2,64.66666666666667,67,4.04145188432738,2019-12-20,pop,dance pop,0.7520000000000001,0.8113333333333334,-5.511,0.08823333333333333,0.01696,6.119999999999999e-06,0.27499999999999997,0.6859999999999999,118.00733333333334,31,0.9217171717171717,1.6953303026742739,9,ARASHI
AREA21,2,2,1,1,1,29.5,55,36.062445840513924,2017-06-23,edm,electro house,0.5085,0.7495,-5.5995,0.04105,0.009725000000000001,0.0001083,0.308,0.5355000000000001,150.087,941,0.27947932618683,-1.0200553272774033,1,AREA21
ARIA,2,2,2,1,2,46.0,51,7.0710678118654755,2019-04-19,edm,electro house,0.803,0.613,-9.568,0.191,0.0491,0.0,0.109,0.164,122.024,276,0.5694227769110765,-0.16318483162203132,4,ARIA
ARMAN,2,2,1,1,1,41.0,41,0.0,2019-09-06,latin,tropical,0.73,0.6275,-6.0024999999999995,0.033299999999999996,0.305,0.0001365,0.3405,0.6515,105.01050000000001,136,0.7285429141716566,0.7027297985765268,6,ARMAN
ARMNHMR,4,3,4,1,4,43.0,48,5.773502691896258,2020-01-17,edm,big room,0.39425,0.793,-4.9487499999999995,0.0532,0.1079,3.25e-07,0.2495,0.2885,146.772,3,0.9918478260869564,0.033411301732411386,5,ARMNHMR
ARTY,11,8,7,2,4,44.27272727272727,63,22.908910533200434,2020-01-03,edm,progressive electro house,0.561,0.8231818181818181,-4.845272727272728,0.04119090909090909,0.049388909090909094,0.25187686363636363,0.18254545454545454,0.3184545454545455,126.12063636363636,17,0.955497382198953,-0.48551412506644676,3,ARTY
ASADI,2,2,2,2,2,38.0,41,4.242640687119285,2019-11-14,latin,latin pop,0.609,0.6695,-5.51,0.18735000000000002,0.06425,0.0056035,0.2485,0.508,144.401,67,0.8449074074074074,-0.9431993493533627,1,ASADI
ASOBOiSM,2,2,2,1,1,26.0,29,4.242640687119285,2020-01-17,pop,dance pop,0.6970000000000001,0.6505,-7.4670000000000005,0.11125,0.3645,0.0017865,0.05555,0.661,99.51400000000001,3,0.9918478260869564,-0.9161735499181769,1,ASOBOiSM
ASP,2,2,1,1,1,0.0,0,0.0,2014-09-26,pop,electropop,0.5245,0.731,-6.7145,0.05365,0.021,0.26900820000000003,0.249,0.3355,153.041,1942,0.15821413090593844,-1.3559856304524904,0,ASP
ASTR,2,2,2,1,1,47.0,51,5.656854249492381,2014-03-11,pop,indie poptimism,0.544,0.7335,-7.2835,0.03515,0.0086071,0.30984999999999996,0.212,0.245,128.671,2141,0.14565043894652832,-0.2760267402518497,3,ASTR
ATEEZ,2,2,1,1,1,72.0,72,0.0,2020-01-06,pop,dance pop,0.5685,0.9335,-1.9335,0.0865,0.06245,0.0,0.3655,0.5285,113.97300000000001,14,0.9630606860158311,1.6513271762516373,9,ATEEZ
ATYPISK,3,1,1,1,1,62.666666666666664,69,7.094598884597587,2019-11-14,rap,hip hop,0.7399999999999999,0.6709999999999999,-5.1353333333333335,0.165,0.13033333333333333,0.0,0.0805,0.5306666666666667,98.60300000000001,67,0.8449074074074074,0.3955834473474325,6,ATYPISK
AW,2,1,2,2,2,42.0,42,0.0,2019-10-03,edm,latin pop,0.803,0.933,-6.836,0.0504,0.033,0.15,0.119,0.526,124.012,109,0.770042194092827,0.5778660322783566,7,AW
AWA,2,2,2,1,1,45.5,50,6.363961030678928,2019-11-21,r&b,urban contemporary,0.656,0.5465,-6.88,0.14554999999999998,0.395,0.00141,0.14250000000000002,0.613,102.4575,60,0.8588235294117648,0.6235141194573589,7,AWA
AWASAKI,2,1,1,1,1,22.0,22,0.0,2018-11-12,edm,electro house,0.49650000000000005,0.5095000000000001,-10.8245,0.05424999999999999,0.1812705,0.5055,0.1111,0.31305,95.807,434,0.4568210262828536,-1.5710703197475624,0,AWASAKI
AWAY,2,1,2,2,2,46.0,46,0.0,2019-08-15,edm,progressive electro house,0.619,0.697,-4.103,0.163,0.122,0.00214,0.303,0.523,149.94,158,0.6978967495219885,0.4980310103397645,7,AWAY
AWOLNATION,2,2,2,1,2,38.5,65,37.476659402887016,2019-11-05,rock,album rock,0.6425000000000001,0.8585,-5.1370000000000005,0.0445,0.08995,0.1328,0.10915,0.4116,124.50049999999999,76,0.8276643990929705,-0.4034917741211794,3,AWOLNATION
Aaliyah,18,9,6,1,2,30.11111111111111,59,18.184961106846398,2014-02-26,r&b,new jack swing,0.634888888888889,0.5576666666666666,-8.128499999999999,0.07110555555555556,0.24566666666666664,0.017972796666666666,0.18515,0.5985555555555555,113.75594444444444,2154,0.14489876935291782,-0.7637038765657316,3,Aaliyah
Aanysa,2,2,1,1,1,33.0,47,19.79898987322333,2017-01-13,edm,progressive electro house,0.7275,0.8055,-2.0715,0.09759999999999999,0.06825,9.1e-07,0.16449999999999998,0.47650000000000003,123.9965,1102,0.24880708929788686,-0.6402177487217291,3,Aanysa
Aaron Hall,9,7,6,1,1,26.555555555555557,46,12.55100704237623,2014-11-14,r&b,new jack swing,0.7572222222222221,0.7295555555555555,-8.178555555555555,0.05965555555555556,0.04004,8.745555555555556e-05,0.24318888888888887,0.5586666666666668,122.15933333333334,1893,0.16164747564216123,-1.1918791931920105,1,Aaron Hall
Aaron Smith,6,2,6,4,6,78.5,84,13.472193585307478,2014-11-07,edm,big room,0.7343333333333333,0.7178333333333334,-6.9831666666666665,0.0287,0.09193333333333335,0.002828416666666666,0.2771666666666666,0.37033333333333335,119.91166666666668,1900,0.16114790286975716,1.539946618155259,9,Aaron Smith
Aaron Taylor,2,1,1,1,1,49.5,53,4.949747468305833,2018-08-24,r&b,neo soul,0.849,0.3345,-6.1925,0.0532,0.3035,9.175499999999999e-05,0.1105,0.4545,81.4625,514,0.4152445961319682,-0.4464215728179542,4,Aaron Taylor
Abby K,4,1,1,1,2,27.0,31,4.618802153517006,2019-09-20,rock,classic rock,0.6305000000000001,0.4695,-7.4855,0.03495,0.679,6.6e-07,0.08345,0.324,129.91750000000002,122,0.7494866529774128,-0.6201159330096335,3,Abby K
Abdi,3,3,1,1,1,25.666666666666668,41,13.613718571108091,2018-09-05,latin,latin hip hop,0.8433333333333334,0.7599999999999999,-3.9746666666666663,0.09853333333333335,0.0761,9.86e-05,0.0772,0.4086666666666667,120.99033333333334,502,0.42099192618223763,0.057683130388751225,4,Abdi
Above & Beyond,4,4,3,2,2,46.75,63,14.88567544095105,2019-11-07,edm,progressive electro house,0.519,0.78125,-6.234,0.04165,0.067275,0.12722875,0.129425,0.24935000000000002,127.73724999999999,74,0.8314350797266514,0.5592314006128097,7,Above & Beyond
Above The Law,2,2,2,1,1,38.0,45,9.899494936611665,2013-10-08,rap,gangster rap,0.6225,0.861,-6.811,0.1829,0.0011015,3.34e-06,0.05135000000000001,0.503,136.489,2295,0.13721804511278196,0.2589840824403349,5,Above The Law
Abraham Mateo,3,2,3,1,3,73.33333333333333,78,8.08290376865476,2019-10-01,latin,latin hip hop,0.662,0.7919999999999999,-3.7479999999999998,0.10826666666666668,0.2853333333333333,0.0,0.1626,0.5136666666666666,150.15200000000002,111,0.7668067226890757,1.065464119864068,7,Abraham Mateo
Abram Mahoney,2,1,1,1,1,32.5,33,0.7071067811865476,2019-02-09,rock,hard rock,0.6465000000000001,0.41800000000000004,-9.0815,0.02985,0.1262,5.6235e-05,0.1275,0.235,111.01650000000001,345,0.5140845070422535,-0.9917537572139161,1,Abram Mahoney
Ace of Base,4,3,2,1,2,22.75,55,22.23173407541571,2008-11-14,pop,dance pop,0.73925,0.75925,-8.17575,0.06282499999999999,0.056305,0.01882605,0.083175,0.85525,151.777,4084,0.08204090806922903,-0.7483517109330204,2,Ace of Base
AchtVier,4,4,1,1,1,18.5,31,13.868429375143148,2017-12-08,rap,gangster rap,0.614,0.87425,-4.26525,0.33925,0.095475,8.575e-05,0.09995,0.387,101.30425,773,0.32073813708260107,-2.1166874961077493,0,AchtVier
Adam Calhoun,3,2,1,1,1,11.0,33,19.05255888325765,2018-11-02,rap,southern hip hop,0.643,0.524,-8.113666666666667,0.15243333333333334,0.24566666666666667,0.0,0.27666666666666667,0.3426666666666667,95.97133333333333,444,0.45117428924598274,-2.344546403079013,0,Adam Calhoun
Adam Hicks,2,1,2,1,1,60.0,64,5.656854249492381,2011-01-01,pop,post-teen pop,0.5465,0.7975,-4.353,0.0649,0.049655,9.2e-07,0.0741,0.5095000000000001,161.9725,3306,0.09942794878779625,-0.9062568654387333,1,Adam Hicks
Adam Jensen,3,2,3,2,2,49.666666666666664,55,4.618802153517006,2019-12-23,pop,indie poptimism,0.47266666666666673,0.498,-6.698333333333333,0.07126666666666666,0.586,7.699999999999999e-07,0.10796666666666667,0.6123333333333333,163.68266666666668,28,0.9287531806615776,-0.7203180958002506,2,Adam Jensen
Addal,3,1,3,2,3,57.0,57,0.0,2019-11-08,edm,big room,0.655,0.8249999999999998,-4.891,0.0383,0.0779,0.0,0.137,0.579,110.065,73,0.8333333333333334,1.078840830189319,8,Addal
Adele,17,8,12,4,6,60.94117647058823,79,23.373250170427983,2016-06-24,pop,electropop,0.6242941176470588,0.539,-6.691235294117647,0.049205882352941176,0.36098117647058825,3.963882352941176e-05,0.11077058823529412,0.4566470588235294,124.27370588235293,1305,0.21856287425149704,0.11055304238073282,5,Adele
Adelitas Way,2,2,2,1,1,53.0,60,9.899494936611665,2019-09-27,rock,hard rock,0.444,0.9245,-3.5164999999999997,0.06445,0.000296,2.9004999999999998e-05,0.08215,0.4475,130.5215,115,0.7604166666666667,0.056637341841165534,5,Adelitas Way
Adon,2,2,2,2,2,52.0,58,8.48528137423857,2019-11-22,edm,electro house,0.6325,0.6325000000000001,-6.801,0.034199999999999994,0.27815,0.00982855,0.107,0.35950000000000004,104.548,59,0.8608490566037735,1.3899030732632596,9,Adon
Adrian Hour,2,2,1,1,1,5.5,7,2.1213203435596424,2019-02-08,edm,progressive electro house,0.605,0.7305,-8.6485,0.1578,0.003475,0.754,0.23295,0.3385,124.50800000000001,346,0.5133614627285513,-1.8012036615791998,0,Adrian Hour
Adrianne Archie,7,2,1,1,1,5.571428571428571,10,2.878491668515698,2009-09-29,r&b,neo soul,0.6374285714285713,0.6704285714285714,-7.109,0.19345714285714286,0.17438571428571428,0.007673782857142856,0.15367142857142854,0.6188571428571429,118.37871428571428,3765,0.08837772397094432,-0.8425656390512478,2,Adrianne Archie
Adryx-G,2,2,1,1,1,34.0,40,8.48528137423857,2019-09-27,edm,big room,0.687,0.9535,-5.856,0.06570000000000001,0.15300000000000002,0.8015,0.2485,0.172,130.0105,115,0.7604166666666667,-1.0359989132687362,1,Adryx-G
Advaita,2,1,1,1,1,16.5,22,7.7781745930520225,2015-07-31,rap,gangster rap,0.6910000000000001,0.6950000000000001,-4.9025,0.18565,0.1895,1.84e-06,0.09865,0.532,141.067,1634,0.18259129564782392,-1.143952473214608,1,Advaita
Adventure Club,5,3,3,2,3,0.6,1,0.5477225575051662,2016-01-08,edm,progressive electro house,0.5650000000000001,0.6980000000000001,-4.4622,0.04404,0.037628,0.00225536,0.14806,0.22480000000000003,124.20660000000001,1473,0.1985854189336235,-2.1776580321800094,0,Adventure Club
Ady Suleiman,2,2,1,1,1,43.5,47,4.949747468305833,2019-04-05,r&b,neo soul,0.7015,0.523,-6.5135000000000005,0.2915,0.5615,0.0,0.09165000000000001,0.771,165.985,290,0.5572519083969465,-0.4267829227219416,4,Ady Suleiman
Aeris Roves,2,2,2,2,2,48.0,49,1.4142135623730951,2019-05-17,pop,indie poptimism,0.6505000000000001,0.403,-7.205500000000001,0.0863,0.5725,4.3e-06,0.1295,0.403,148.5485,248,0.5954323001631322,0.5591584268713128,6,Aeris Roves
Aero Chord,3,3,1,1,1,0.0,0,0.0,2017-01-16,edm,big room,0.6656666666666666,0.949,-3.419,0.13616666666666669,0.016626333333333333,0.4533333333333333,0.38000000000000006,0.3389,122.01633333333332,1099,0.24931693989071035,-2.78414688735812,0,Aero Chord
Aerosmith,37,14,18,2,5,46.648648648648646,78,26.527989638007515,2011-09-13,rock,classic rock,0.4644054054054054,0.757945945945946,-7.244540540540541,0.03865405405405405,0.1354078918918919,0.007440676216216216,0.2220837837837838,0.5135675675675675,116.50029729729731,3051,0.10685011709601874,1.1606258017396747,9,Aerosmith
Aesthetic Perfection,2,1,1,1,1,40.5,41,0.7071067811865476,2008-01-01,pop,electropop,0.479,0.9684999999999999,-5.438000000000001,0.0487,0.0052559,0.22999999999999998,0.2985,0.5680000000000001,116.9975,4402,0.07656807216278581,-0.31521186493656966,3,Aesthetic Perfection
Afro Bros,3,3,2,1,1,37.666666666666664,41,5.773502691896258,2019-01-18,latin,latin hip hop,0.6876666666666668,0.6489999999999999,-4.594666666666666,0.2048333333333333,0.2028333333333333,0.011373633333333332,0.11939999999999999,0.422,160.00833333333333,367,0.4986338797814207,-0.6581678537347682,2,Afro Bros
Afrodisiaco,3,2,2,1,1,8.333333333333334,25,14.433756729740644,2019-11-22,latin,latin pop,0.767,0.86,-3.813,0.11616666666666668,0.27499999999999997,2.2466666666666666e-06,0.09983333333333333,0.8033333333333333,122.02133333333335,59,0.8608490566037735,-1.6166242154389294,0,Afrodisiaco
Afrojack,34,20,17,3,7,14.970588235294118,58,20.82173295573299,2019-04-26,edm,progressive electro house,0.6259411764705882,0.8475294117647059,-4.512823529411765,0.06645588235294118,0.08255088235294117,0.22860979382352942,0.17538235294117646,0.38288235294117645,127.74061764705881,269,0.5757097791798107,0.3988993367982365,6,Afrojack
After 10,3,2,2,1,2,31.0,39,6.928203230275509,2019-02-22,rock,hard rock,0.4143333333333334,0.895,-4.368333333333333,0.07196666666666666,0.0033813333333333334,0.005956666666666668,0.2743333333333334,0.29419999999999996,114.73766666666666,332,0.5236728837876614,-0.8833991272695629,2,After 10
After 7,9,2,5,1,2,40.111111111111114,53,8.866290718846923,1997-01-01,r&b,new jack swing,0.7151111111111111,0.6913333333333332,-9.328444444444445,0.03765555555555555,0.10045555555555556,1.63e-06,0.18936666666666666,0.7473333333333333,110.47888888888889,8419,0.0415528233151184,0.08693170610291429,6,After 7
Agar Agar,4,4,1,1,1,53.5,57,5.686240703077327,2018-09-28,pop,indie poptimism,0.72825,0.476,-9.749,0.038375,0.09384999999999999,0.4871,0.100175,0.5075,126.028,479,0.43246445497630337,-0.18640879143197148,4,Agar Agar
Age of Consent,2,2,1,1,1,38.5,39,0.7071067811865476,2013-09-24,pop,electropop,0.8545,0.5845,-9.405,0.0683,0.20958,0.452,0.2995,0.443,118.0085,2309,0.13649962602842183,0.7611055322414202,7,Age of Consent
Agnes Obel,10,1,1,1,1,43.8,60,7.420691791650333,2016-10-21,pop,indie poptimism,0.541,0.28062,-15.8486,0.03397,0.8971,0.38698,0.15650999999999998,0.27742,126.0125,1186,0.23533204384268214,-1.1562130387494434,1,Agnes Obel
Agonoize,4,4,1,1,1,0.0,0,0.0,2012-05-25,pop,electropop,0.60425,0.954,-6.60075,0.065125,0.0274,0.24595525000000001,0.152525,0.51875,137.73624999999998,2796,0.11546978804175893,-2.2764023987320248,0,Agonoize
Agus Zack,2,2,2,1,1,22.0,35,18.384776310850235,2019-10-25,edm,big room,0.5845,0.9944999999999999,-1.9655,0.13265,0.0015199999999999999,0.4615,0.3835,0.13305,138.996,87,0.8075221238938053,-0.29951792279263134,4,Agus Zack
Ahzee,2,1,1,1,2,42.0,42,0.0,2014-02-22,edm,electro house,0.796,0.907,-1.908,0.0746,0.00329,0.142,0.226,0.0624,128.037,2158,0.14466904478795084,0.13781550328655287,5,Ahzee
Air Supply,5,2,5,2,4,65.0,67,3.082207001484488,2003-05-29,rock,classic rock,0.5244,0.3144,-15.5846,0.028000000000000004,0.331,1.4646e-05,0.3748,0.36819999999999997,109.5978,6080,0.05663304887509698,1.0844248227245226,9,Air Supply
Airbourne,2,2,1,1,1,45.5,46,0.7071067811865476,2019-10-25,rock,hard rock,0.3375,0.9470000000000001,-3.0540000000000003,0.0996,0.19165000000000001,0.3739,0.23249999999999998,0.4525,114.235,87,0.8075221238938053,0.48384835148561084,7,Airbourne
Aitana,5,3,4,2,4,75.0,81,8.689073598491383,2019-12-17,latin,dance pop,0.6396,0.7081999999999999,-4.0288,0.061119999999999994,0.1704,3.54e-05,0.17616,0.6718,149.85060000000001,34,0.9147869674185463,1.532531749107282,8,Aitana
Aitch,3,3,3,2,2,63.333333333333336,70,5.773502691896256,2019-09-06,rap,hip hop,0.7966666666666667,0.559,-9.989333333333333,0.3096666666666667,0.25033333333333335,4.8e-06,0.11353333333333333,0.731,96.81766666666665,136,0.7285429141716566,1.965889593519211,9,Aitch
Aivarask,2,2,2,2,2,47.5,56,12.020815280171307,2019-08-23,edm,dance pop,0.7364999999999999,0.6525000000000001,-8.561,0.252,0.1755,7.705e-05,0.08945,0.5065,126.56150000000001,150,0.7087378640776699,-0.6634663069241424,2,Aivarask
Akon,9,5,4,3,4,39.55555555555556,66,14.714882866600664,2019-09-06,latin,latin hip hop,0.6645555555555556,0.6777777777777777,-5.584888888888888,0.07352222222222222,0.23902222222222225,0.0005611111111111111,0.2303111111111111,0.4984444444444444,122.11577777777777,136,0.7285429141716566,-0.35130702673989955,3,Akon
Akwid,12,6,3,2,3,39.75,58,14.460761956537297,2019-05-03,latin,latin hip hop,0.67925,0.7321666666666666,-5.03875,0.3429166666666667,0.24511666666666668,0.0,0.185625,0.6074166666666666,146.5245,262,0.5821371610845295,-0.6687146038814054,2,Akwid
Al B. Sure!,7,2,5,1,2,37.714285714285715,51,13.123951205261898,2005-04-19,r&b,new jack swing,0.7147142857142857,0.5161428571428571,-11.384714285714285,0.0417,0.027212857142857143,0.0006217985714285715,0.07145714285714286,0.6934285714285714,98.49842857142858,5389,0.06343413277719846,-0.6298522437681928,3,Al B. Sure!
Alabama Shakes,3,1,2,2,3,9.0,9,0.0,2015-04-21,r&b,dance pop,0.547,0.43,-7.393,0.0667,0.848,0.613,0.0825,0.17499999999999996,114.729,1735,0.1738095238095238,-2.947538584297641,0,Alabama Shakes
Alamid,2,2,1,1,1,46.5,51,6.363961030678928,2012-09-18,rock,classic rock,0.42,0.5135000000000001,-14.5605,0.0413,0.20024,0.0003985,0.06315,0.4875,108.8735,2680,0.11986863711001641,-0.1994491797102057,4,Alamid
Alan Walker,47,20,24,5,13,56.53191489361702,85,27.06742873690411,2019-12-27,edm,electropop,0.5833191489361702,0.7306382978723405,-4.813765957446809,0.0585468085106383,0.12341012765957447,0.001019479574468085,0.1977468085106383,0.32091276595744683,120.26946808510638,24,0.9383033419023137,1.9860645366414347,9,Alan Walker
Albin Myers,2,2,2,1,2,20.5,41,28.991378028648448,2019-03-01,edm,electro house,0.74,0.7869999999999999,-5.7615,0.1369,0.03145,0.020835,0.09475,0.4475,124.08349999999999,325,0.5289855072463768,-1.6204712509363337,0,Albin Myers
Alborn,2,1,1,1,2,33.0,33,0.0,2019-08-13,rock,classic rock,0.347,0.93,-3.477,0.063,0.000141,0.000332,0.059,0.375,162.057,160,0.6952380952380952,-1.2332889762103811,1,Alborn
Alec Benjamin,7,4,6,3,4,76.85714285714286,86,7.448234050846581,2020-01-16,r&b,hip pop,0.7012857142857143,0.5774285714285714,-5.409857142857143,0.04542857142857143,0.5845714285714286,3.0285714285714285e-05,0.24385714285714283,0.6768571428571428,134.18157142857143,4,0.989159891598916,1.6949297546934534,9,Alec Benjamin
Alejandro Fernandez,3,3,2,1,1,47.333333333333336,70,33.38163167571851,2017-01-13,latin,latin pop,0.625,0.5876666666666667,-7.543333333333333,0.0626,0.369,5.05e-06,0.12356666666666666,0.5853333333333334,136.17466666666667,1102,0.24880708929788686,0.46726748679090774,6,Alejandro Fernandez
Alejandro Gonzalez,4,2,4,1,3,56.5,59,2.886751345948129,2019-09-06,latin,latin pop,0.6745000000000001,0.8939999999999999,-4.9885,0.0412,0.02585,0.0,0.17195,0.7505,86.9815,136,0.7285429141716566,2.440699913779916,9,Alejandro Gonzalez
Alejandro Sanz,6,6,2,1,1,57.333333333333336,74,19.221515722405105,2019-03-28,latin,latin pop,0.5486666666666666,0.6709999999999999,-6.603833333333333,0.055299999999999995,0.391,2.6816666666666663e-06,0.0933,0.5368333333333334,123.9395,298,0.55052790346908,2.5717495572787,9,Alejandro Sanz
Aleks Syntek,2,2,2,2,2,43.5,45,2.1213203435596424,2009-01-01,latin,electropop,0.6885,0.867,-6.357,0.06355,0.279,0.0,0.07605,0.7975,142.947,4036,0.08293569643262895,0.2646161907960787,5,Aleks Syntek
